,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Color,Airbags,Turbo,Mileage_BIN,left wheel,right wheel
9022,25512,911.0,hyundai,santa fe,2010,jeep,1,diesel,2.2,161642.0,4.0,automatic,Front,silver,4,0,4.0,1,0
9023,627,1360.0,lexus,gx 460,2013,jeep,1,petrol,3.41,243467.0,8.0,automatic,4x4,white,0,0,7.0,1,0
9024,15060,765.0,hyundai,sonata,2015,sedan,1,lpg,2.0,143522.0,4.0,automatic,Front,silver,4,0,4.0,1,0
9025,2038,353.0,toyota,prius,2015,jeep,1,hybrid,1.8,104795.0,4.0,automatic,Front,white,12,0,3.0,1,0
9026,2500,0.0,nissan,micra,1992,coupe,0,petrol,1.0,262000.0,4.0,manual,Front,black,0,0,7.0,1,0
9027,31047,1820.0,toyota,tacoma,2019,sedan,1,petrol,3.41,17542.0,6.0,automatic,Rear,silver,12,0,0.0,1,0
9028,15053,0.0,volkswagen,passat,2012,sedan,1,petrol,3.41,188408.0,6.0,tiptronic,Front,grey,10,0,5.0,1,0
9029,6743,707.0,hyundai,sonata,2011,sedan,1,lpg,2.0,343306.2,4.0,automatic,Front,silver,4,0,9.0,1,0
9030,2587,1053.0,nissan,pathfinder,2014,jeep,1,petrol,3.41,178656.0,6.0,automatic,Front,silver,12,0,5.0,1,0
9031,20698,1058.0,lexus,rx 450,2012,jeep,1,hybrid,3.41,236016.0,6.0,automatic,Front,black,12,0,6.0,1,0
9032,9408,1268.0,toyota,aqua,2012,hatchback,0,hybrid,1.5,145000.0,4.0,automatic,Front,grey,2,0,4.0,0,1
9033,4704,0.0,opel,astra suzuki mr wagon,2005,hatchback,0,petrol,0.8900000000000001,167000.0,3.0,automatic,Front,black,2,0,4.0,0,1
9034,42218,639.0,hyundai,tucson,2014,jeep,1,diesel,2.0,65863.0,4.0,automatic,Front,white,4,0,1.0,1,0
9035,21639,934.0,toyota,camry,2015,sedan,0,petrol,2.5,178000.0,4.0,tiptronic,Front,black,12,0,5.0,1,0
9036,15681,779.0,volkswagen,passat,2013,sedan,0,petrol,2.5,156000.0,4.0,tiptronic,Front,grey,8,0,4.0,1,0
9037,59837,1079.0,hyundai,santa fe,2018,jeep,1,diesel,2.0,41778.0,4.0,automatic,Front,blue,4,0,1.0,1,0
9038,23521,640.0,bmw,x3,2013,jeep,1,petrol,2.0,208000.0,4.0,tiptronic,4x4,white,12,0,6.0,1,0
9039,3763,1304.0,bmw,x6,2013,jeep,1,petrol,3.41,218518.0,8.0,automatic,4x4,white,12,0,6.0,1,0
9040,3450,607.0,toyota,camry,2019,sedan,1,hybrid,2.5,9626.0,4.0,automatic,Front,black,12,0,0.0,1,0
9041,35557,891.0,hyundai,tucson,2016,jeep,1,diesel,2.0,187270.0,4.0,automatic,Front,silver,4,0,5.0,1,0
9042,5175,0.0,volkswagen,golf,1997,hatchback,0,cng,2.0,180008.0,4.0,manual,Front,black,2,0,5.0,0,1
9043,38229,877.0,hyundai,tucson,2017,jeep,1,diesel,1.7,83259.0,4.0,automatic,Front,black,4,0,2.0,1,0
9044,23521,0.0,chevrolet,volt,2012,sedan,1,plug-in hybrid,1.4,62000.0,4.0,automatic,Front,white,10,0,1.0,1,0
9045,12544,0.0,ford,transit,1995,goods wagon,0,diesel,2.5,207888.0,4.0,manual,Rear,white,0,0,6.0,1,0
9046,7809,891.0,hyundai,sonata,2016,sedan,1,lpg,2.0,343306.2,4.0,automatic,Front,orange,4,0,9.0,1,0
9047,8467,0.0,mitsubishi,pajero io,1999,jeep,0,petrol,1.8,155000.0,4.0,automatic,4x4,white,4,0,4.0,1,0
9048,4861,1058.0,mercedes-benz,e 350,2012,sedan,1,diesel,3.41,128202.0,6.0,automatic,Rear,black,12,0,3.0,1,0
9049,23207,639.0,bmw,328,2014,sedan,1,petrol,2.0,47000.0,4.0,automatic,Rear,silver,8,0,1.0,1,0
9050,470,753.0,hyundai,sonata,2012,jeep,1,hybrid,2.4,123862.0,4.0,automatic,Front,white,0,0,3.0,1,0
9051,10500,0.0,toyota,prius,2007,sedan,0,petrol,1.5,288166.0,4.0,automatic,Front,white,4,0,8.0,1,0
9052,41629,1249.0,hyundai,h1,2017,universal,1,diesel,2.5,129841.0,4.0,automatic,Front,black,4,0,3.0,1,0
9053,941,1104.0,bmw,x5,2015,jeep,1,diesel,3.0,196614.0,6.0,automatic,4x4,black,0,0,5.0,1,0
9054,15681,308.0,toyota,prius,2014,sedan,0,hybrid,1.8,90000.0,4.0,tiptronic,Front,blue,8,0,2.0,1,0
9055,14113,0.0,toyota,corolla,2007,minivan,0,diesel,2.2,188000.0,4.0,manual,Front,grey,6,0,5.0,1,0
9056,18817,0.0,mitsubishi,pajero montero,2003,jeep,0,petrol,3.41,312000.0,6.0,tiptronic,4x4,black,2,0,9.0,1,0
9057,8000,0.0,nissan,tiida,2008,hatchback,0,petrol,1.5,1400.0,4.0,variator,Front,silver,2,0,0.0,0,1
9058,31988,0.0,toyota,camry,2013,sedan,0,hybrid,2.5,62000.0,4.0,automatic,Front,white,12,0,1.0,1,0
9059,10663,0.0,toyota,mark x,2004,sedan,0,petrol,2.5,138000.0,6.0,tiptronic,Rear,white,12,0,4.0,0,1
9060,13485,0.0,bmw,x5,2003,jeep,1,cng,3.0,178942.0,6.0,tiptronic,Front,black,8,0,5.0,1,0
9061,13485,645.0,hyundai,elantra,2011,sedan,0,petrol,1.8,152493.0,4.0,automatic,Front,sky blue,4,0,4.0,1,0
9062,4077,1714.0,mercedes-benz,gle 350,2017,jeep,1,petrol,3.41,39814.0,6.0,automatic,Rear,black,0,0,1.0,1,0
9063,16308,0.0,toyota,camry,2008,sedan,1,hybrid,2.4,236190.0,4.0,automatic,Front,grey,10,0,6.0,1,0
9064,862,259.0,chevrolet,volt,2014,jeep,1,hybrid,1.4,133195.0,4.0,automatic,Front,black,0,0,3.0,1,0
9065,16778,531.0,hyundai,elantra,2012,sedan,1,petrol,1.6,41279.0,4.0,automatic,Front,white,4,0,1.0,1,0
9066,12074,843.0,toyota,prius,2008,hatchback,1,hybrid,1.5,172100.0,4.0,tiptronic,Front,brown,12,0,5.0,1,0
9067,26657,1091.0,toyota,camry se,2016,sedan,1,petrol,2.5,52359.0,4.0,automatic,Front,carnelian red,8,0,1.0,1,0
9068,25440,833.0,chevrolet,captiva,2015,jeep,1,diesel,2.2,70000.0,4.0,automatic,Front,grey,4,0,2.0,1,0
9069,1176,934.0,mazda,1000,2015,sedan,1,petrol,2.5,142800.0,4.0,automatic,Front,grey,12,0,4.0,1,0
9070,81539,1356.0,lexus,gx 460,2014,jeep,1,petrol,3.41,71000.0,8.0,tiptronic,4x4,black,0,0,2.0,1,0
9071,627,642.0,suzuki,sx4,2012,sedan,1,petrol,2.0,267184.0,4.0,automatic,4x4,black,0,0,7.0,1,0
9072,1098,394.0,toyota,camry,2014,sedan,1,hybrid,2.5,343306.2,4.0,automatic,Front,black,12,0,9.0,1,0
9073,1568,0.0,toyota,voxy,2003,minivan,0,petrol,2.0,343306.2,4.0,automatic,Front,silver,4,0,9.0,1,0
9074,17562,0.0,volkswagen,jetta,2012,sedan,1,diesel,2.0,94000.0,4.0,tiptronic,Front,black,12,0,2.0,1,0
9075,37000,777.0,hyundai,h1,2014,minivan,1,diesel,2.5,120804.0,4.0,automatic,Front,silver,4,0,3.0,1,0
9076,5000,0.0,nissan,skyline,2003,sedan,0,petrol,2.5,117000.0,6.0,automatic,Rear,silver,3,0,3.0,0,1
9077,6115,1399.0,lexus,rx 350,2010,jeep,1,petrol,3.41,197044.0,6.0,automatic,4x4,grey,12,0,5.0,1,0
9078,21953,777.0,toyota,rav 4,2014,jeep,1,petrol,2.5,153312.0,4.0,automatic,Front,black,0,0,4.0,1,0
9079,220,919.0,bmw,x5,2012,jeep,1,diesel,3.0,273962.0,6.0,automatic,4x4,white,0,0,7.0,1,0
9080,18189,308.0,toyota,prius c,2014,sedan,1,hybrid,1.8,112000.0,4.0,tiptronic,Front,orange,12,0,3.0,1,0
9081,10036,891.0,hyundai,sonata,2016,sedan,1,lpg,2.0,343306.2,4.0,automatic,Front,orange,4,0,9.0,1,0
9082,7840,0.0,nissan,tiida,2005,hatchback,1,petrol,1.5,132000.0,4.0,variator,Front,silver,8,0,3.0,0,1
9083,16621,1017.0,hyundai,elantra,2017,sedan,0,petrol,2.0,22000.0,4.0,tiptronic,Front,grey,0,0,0.0,1,0
9084,10349,394.0,toyota,camry,2014,sedan,1,hybrid,2.5,0.0,4.0,automatic,Front,black,12,0,0.0,1,0
9085,470,382.0,ford,fusion,2015,sedan,1,hybrid,2.0,343306.2,4.0,automatic,Front,white,0,0,9.0,1,0
9086,5959,966.0,daewoo,lacetti,2009,sedan,1,diesel,2.0,75644.0,4.0,automatic,Front,silver,4,0,2.0,1,0
9087,13172,0.0,toyota,aqua,2012,hatchback,0,hybrid,1.5,154000.0,4.0,automatic,Front,white,2,0,4.0,0,1
9088,5645,0.0,honda,cr-v,1997,jeep,0,petrol,2.0,230000.0,4.0,automatic,Front,silver,2,0,6.0,0,1
9089,157,640.0,ford,fusion,2013,sedan,1,hybrid,2.0,339920.0,4.0,automatic,Front,white,0,0,9.0,1,0
9090,314,1646.0,lexus,gx 460,2015,jeep,1,petrol,3.41,102907.0,8.0,automatic,4x4,black,0,0,2.0,1,0
9091,2509,574.0,honda,insight,2010,hatchback,1,hybrid,1.3,210758.0,4.0,automatic,Front,silver,0,0,6.0,1,0
9092,42337,0.0,land rover,range rover evoque 2.0,2015,jeep,1,petrol,2.0,42450.0,4.0,tiptronic,4x4,grey,12,0,1.0,1,0
9093,7213,1286.0,chevrolet,captiva,2007,jeep,1,diesel,2.0,56327.0,4.0,automatic,Front,white,4,0,1.0,1,0
9094,8938,531.0,chevrolet,aveo,2012,hatchback,1,petrol,1.6,49126.0,4.0,automatic,Front,black,4,0,1.0,1,0
9095,15035,836.0,hyundai,sonata,2010,sedan,1,petrol,2.0,93865.0,4.0,automatic,Front,golden,4,0,2.0,1,0
9096,3763,779.0,toyota,camry,2013,sedan,1,hybrid,2.5,124912.0,4.0,automatic,Front,white,12,0,3.0,1,0
9097,15994,0.0,lexus,rx 350,2008,jeep,1,petrol,3.41,163000.0,6.0,tiptronic,4x4,silver,8,0,4.0,1,0
9098,11604,639.0,hyundai,sonata,2014,sedan,1,lpg,2.0,275877.0,4.0,automatic,Front,silver,4,0,8.0,1,0
9099,18817,562.0,volkswagen,jetta,2015,sedan,0,petrol,1.4,70000.0,4.0,tiptronic,Front,black,6,0,2.0,1,0
9100,19613,836.0,hyundai,genesis,2010,coupe,1,petrol,2.0,104022.0,4.0,automatic,Front,white,4,0,3.0,1,0
9101,22266,1399.0,toyota,rav 4,2010,jeep,0,petrol,3.41,160000.0,6.0,automatic,Front,silver,8,0,4.0,1,0
9102,1111,0.0,bmw,x1,2009,hatchback,0,diesel,2.0,215000.0,4.0,manual,Rear,black,8,0,6.0,1,0
9103,22580,0.0,mercedes-benz,glk 350,2011,jeep,1,petrol,3.41,11111.0,6.0,tiptronic,Rear,black,8,0,0.0,1,0
9104,16935,382.0,hyundai,sonata limited,2014,sedan,1,hybrid,2.4,73825.0,4.0,automatic,Front,black,8,0,2.0,1,0
9105,19444,0.0,mitsubishi,l 200,2006,pickup,0,diesel,2.5,50000.0,4.0,manual,4x4,black,0,0,1.0,1,0
9106,10000,419.0,nissan,note,2013,hatchback,0,petrol,1.2,90000.0,3.0,variator,Front,silver,2,0,2.0,1,0
9107,18033,584.0,toyota,prius,2014,sedan,0,petrol,1.8,187200.0,4.0,automatic,Front,blue,8,0,5.0,1,0
9108,470,753.0,hyundai,sonata,2012,sedan,1,hybrid,2.4,202864.0,4.0,automatic,Front,blue,0,0,5.0,1,0
9109,627,1080.0,chevrolet,traverse,2014,jeep,1,petrol,3.41,151358.0,6.0,automatic,Front,red,12,0,4.0,1,0
9110,5645,1108.0,ford,mustang,2014,sedan,1,petrol,3.41,167046.0,6.0,automatic,Rear,white,12,0,4.0,1,0
9111,11917,649.0,honda,fit,2010,hatchback,0,petrol,1.5,129000.0,4.0,automatic,Front,blue,0,0,3.0,1,0
9112,31211,400.0,honda,fit,2018,universal,1,hybrid,1.5,57809.0,4.0,automatic,Front,black,4,0,1.0,1,0
9113,9095,843.0,toyota,prius,2008,hatchback,0,hybrid,1.5,150000.0,4.0,variator,Front,green,2,0,4.0,1,0
9114,11864,687.0,hyundai,elantra,2010,sedan,1,petrol,1.6,118698.0,4.0,automatic,Front,silver,4,0,3.0,1,0
9115,392,738.0,chevrolet,1500,2017,jeep,1,petrol,1.4,96792.0,4.0,automatic,Front,black,12,0,2.0,1,0
9116,2352,1466.0,ford,f150,2014,sedan,1,petrol,3.41,170541.0,8.0,automatic,Rear,silver,12,0,4.0,1,0
9117,15681,761.0,ford,tourneo connect,2010,goods wagon,0,diesel,1.8,132000.0,4.0,manual,Front,white,6,0,3.0,1,0
9118,9879,781.0,volkswagen,passat,2012,sedan,1,petrol,2.5,111001.0,4.0,tiptronic,Front,grey,10,0,3.0,1,0
9119,5802,0.0,volvo,s80,1999,sedan,1,petrol,2.4,343306.2,5.0,automatic,Front,silver,6,0,9.0,1,0
9120,15681,730.0,hyundai,accent,2016,sedan,1,diesel,1.6,32104.0,4.0,automatic,Front,white,4,0,0.0,1,0
9121,3607,781.0,toyota,camry,2012,sedan,1,hybrid,2.5,156518.0,4.0,automatic,Front,white,12,0,4.0,1,0
9122,12544,528.0,ford,fiesta,2014,sedan,1,petrol,1.6,91125.0,4.0,automatic,Front,grey,0,0,2.0,1,0
9123,49751,1079.0,hyundai,sonata,2018,sedan,1,petrol,2.0,77130.0,4.0,automatic,Front,blue,4,0,2.0,1,0
9124,13172,0.0,toyota,prius,2007,sedan,1,hybrid,1.5,144000.0,4.0,tiptronic,Front,grey,0,0,4.0,1,0
9125,27598,1017.0,hyundai,tucson se,2017,jeep,0,petrol,2.0,60704.0,4.0,automatic,Front,black,10,0,1.0,1,0
9126,9408,463.0,toyota,prius,2018,sedan,1,hybrid,1.8,44114.0,4.0,automatic,Front,silver,12,0,1.0,1,0
9127,8467,0.0,ford,transit,2001,microbus,0,diesel,2.0,179000.0,4.0,manual,Front,blue,2,0,5.0,1,0
9128,11290,966.0,hyundai,genesis,2009,coupe,1,petrol,2.0,183222.0,4.0,automatic,Front,white,4,0,5.0,1,0
9129,16308,0.0,hyundai,sonata,2012,sedan,1,hybrid,2.4,230400.0,4.0,tiptronic,Front,black,6,0,6.0,1,0
9130,25089,769.0,mercedes-benz,sprinter 313cdi,2011,goods wagon,0,diesel,2.2,260000.0,4.0,manual,Rear,white,2,0,7.0,1,0
9131,941,1533.0,dodge,journey,2016,jeep,1,petrol,3.41,174730.0,6.0,automatic,Front,black,12,0,5.0,1,0
9132,14740,0.0,dodge,dart,2013,sedan,0,petrol,2.0,152000.0,4.0,tiptronic,Front,black,8,0,4.0,1,0
9133,9095,644.0,chevrolet,cruze,2011,sedan,1,petrol,1.8,77906.0,4.0,automatic,Front,black,4,0,2.0,1,0
9134,1568,2018.0,toyota,tundra,2015,jeep,1,petrol,3.41,128000.0,8.0,automatic,4x4,white,12,0,3.0,1,0
9135,17249,584.0,hyundai,elantra,2014,sedan,0,petrol,1.8,98400.0,4.0,automatic,Front,grey,8,0,2.0,1,0
9136,40769,456.0,toyota,camry xlei,2015,sedan,1,hybrid,2.5,134000.0,6.0,automatic,Rear,black,12,0,3.0,1,0
9137,392,781.0,toyota,camry,2012,sedan,1,hybrid,2.5,314373.0,4.0,automatic,Front,grey,12,0,9.0,1,0
9138,10506,683.0,kia,soul,2010,sedan,1,petrol,1.6,56864.0,4.0,automatic,Front,black,4,0,1.0,1,0
9139,9198,308.0,toyota,aqua,2015,hatchback,1,hybrid,1.5,143876.0,4.0,automatic,Front,white,4,0,4.0,1,0
9140,3293,761.0,toyota,prius,2010,hatchback,1,hybrid,1.8,127061.0,4.0,automatic,Front,grey,12,0,3.0,1,0
9141,20385,0.0,nissan,murano,2005,jeep,1,cng,3.41,155200.0,6.0,automatic,4x4,silver,8,0,4.0,1,0
9142,29552,595.0,renault,captur qm3 samsung,2015,jeep,0,diesel,1.5,56000.0,4.0,tiptronic,Front,black,8,0,1.0,1,0
9143,24148,779.0,toyota,rav 4,2013,jeep,0,petrol,2.5,52000.0,4.0,automatic,4x4,black,12,0,1.0,1,0
9144,19287,890.0,kia,optima,2016,sedan,1,petrol,2.0,27334.0,4.0,automatic,Front,silver,4,0,0.0,1,0
9145,41720,891.0,hyundai,santa fe,2016,jeep,1,diesel,2.0,129388.0,4.0,automatic,Front,grey,4,0,3.0,1,0
9146,17562,0.0,fiat,500l,2013,jeep,0,petrol,1.4,105445.0,4.0,tiptronic,Front,black,12,0,3.0,1,0
9147,98787,1356.0,lexus,gx 460,2014,jeep,1,petrol,3.41,76000.0,8.0,tiptronic,4x4,grey,12,0,2.0,1,0
9148,23687,639.0,hyundai,tucson,2014,jeep,1,diesel,2.0,60781.0,4.0,automatic,Front,white,4,0,1.0,1,0
9149,15718,687.0,hyundai,elantra,2010,sedan,1,petrol,1.6,104282.0,4.0,automatic,Front,silver,4,0,3.0,1,0
9150,784,878.0,toyota,corolla,2009,hatchback,1,petrol,1.8,324520.0,4.0,automatic,Front,grey,12,0,9.0,1,0
9151,18503,751.0,hyundai,sonata,2013,sedan,1,petrol,2.4,107000.0,4.0,tiptronic,Front,silver,12,0,3.0,1,0
9152,15367,1268.0,toyota,prius c,2012,hatchback,0,hybrid,1.5,164000.0,4.0,variator,Front,white,8,0,4.0,0,1
9153,25889,528.0,hyundai,elantra,2014,sedan,1,petrol,1.6,113000.0,4.0,automatic,Front,white,4,0,3.0,1,0
9154,16621,0.0,hyundai,sonata,2011,sedan,0,petrol,2.4,120000.0,4.0,tiptronic,Front,blue,12,0,3.0,1,0
9155,34240,639.0,hyundai,tucson,2014,jeep,1,diesel,2.0,119401.0,4.0,automatic,Front,white,4,0,3.0,1,0
9156,13485,0.0,volkswagen,caddy,2008,goods wagon,0,diesel,2.0,218000.0,4.0,manual,Front,blue,4,0,6.0,1,0
9157,470,642.0,audi,q5,2012,jeep,1,petrol,2.0,340106.0,4.0,automatic,4x4,white,0,0,9.0,1,0
9158,941,1325.0,buick,century,2019,sedan,1,petrol,2.5,2642.0,4.0,automatic,4x4,black,12,0,0.0,1,0
9159,20385,0.0,toyota,prius,2013,sedan,0,hybrid,1.8,150400.0,4.0,automatic,Front,silver,6,0,4.0,1,0
9160,37125,1249.0,hyundai,h1,2017,universal,1,diesel,2.5,168645.0,4.0,automatic,Front,silver,4,0,4.0,1,0
9161,13485,639.0,ford,focus,2014,sedan,1,petrol,2.0,43000.0,4.0,automatic,Front,black,10,0,1.0,1,0
9162,392,645.0,toyota,prius,2011,jeep,1,hybrid,1.8,146184.0,4.0,automatic,Front,white,12,0,4.0,1,0
9163,30966,584.0,honda,civic,2014,sedan,1,petrol,1.8,76989.0,4.0,automatic,Front,white,4,0,2.0,1,0
9164,49751,891.0,hyundai,sonata,2016,sedan,1,petrol,2.0,106000.0,4.0,automatic,Front,black,4,0,3.0,1,0
9165,13172,0.0,toyota,aqua,2013,hatchback,0,hybrid,1.5,185000.0,4.0,variator,Front,white,4,0,5.0,0,1
9166,15681,0.0,toyota,land cruiser,1993,jeep,1,diesel,3.41,126000.0,6.0,manual,4x4,green,0,0,3.0,1,0
9167,6899,0.0,opel,astra,2000,hatchback,1,petrol,1.6,111111.0,4.0,manual,Front,green,0,0,3.0,1,0
9168,15053,0.0,bmw,x5,2000,jeep,1,petrol,3.41,250000.0,8.0,tiptronic,4x4,black,4,0,7.0,1,0
9169,627,645.0,hyundai,elantra,2011,jeep,1,petrol,1.8,172502.0,4.0,automatic,Front,black,12,0,5.0,1,0
9170,627,1058.0,mercedes-benz,e 350,2012,sedan,1,diesel,3.41,318285.0,6.0,automatic,4x4,black,12,0,9.0,1,0
9171,5331,0.0,opel,corsa,2000,sedan,0,petrol,1.2,0.0,4.0,manual,Front,silver,2,0,0.0,1,0
9172,11290,966.0,hyundai,genesis,2009,coupe,1,petrol,2.0,139448.0,4.0,automatic,Front,silver,4,0,4.0,1,0
9173,549,1018.0,mercedes-benz,ml 350,2011,jeep,1,diesel,3.0,251120.0,6.0,automatic,4x4,black,12,0,7.0,1,0
9174,5645,0.0,opel,astra,1998,hatchback,0,petrol,1.6,211000.0,4.0,manual,Front,blue,2,0,6.0,1,0
9175,20698,753.0,toyota,camry,2012,sedan,1,hybrid,2.4,198400.0,4.0,automatic,Front,red,0,0,5.0,1,0
9176,1254,2109.1000000000004,toyota,highlander,2005,jeep,1,petrol,3.3,244283.0,6.0,automatic,Front,black,12,0,7.0,1,0
9177,12432,585.0,chevrolet,cruze,2013,sedan,1,petrol,1.8,114335.0,4.0,automatic,Front,silver,4,0,3.0,1,0
9178,10976,0.0,nissan,tiida,2009,hatchback,0,petrol,1.5,106000.0,4.0,variator,Front,white,2,0,3.0,0,1
9179,25889,836.0,hyundai,tucson,2010,jeep,1,diesel,2.0,94131.0,4.0,automatic,Front,blue,4,0,2.0,1,0
9180,3136,777.0,toyota,camry,2014,sedan,1,petrol,2.5,55811.0,4.0,automatic,Front,black,12,0,1.0,1,0
9181,10945,1185.0,hyundai,h1,2009,minivan,1,diesel,2.5,85678.0,4.0,automatic,Front,silver,4,0,2.0,1,0
9182,51746,1811.0,lexus,gx 460,2010,jeep,1,petrol,3.41,220000.0,8.0,tiptronic,4x4,white,0,0,6.0,1,0
9183,25089,642.0,volkswagen,tiguan,2012,jeep,1,petrol,2.0,98000.0,4.0,tiptronic,4x4,white,12,0,2.0,1,0
9184,14113,1017.0,chevrolet,orlando,2017,jeep,1,petrol,2.0,27992.0,4.0,automatic,Front,silver,4,0,0.0,1,0
9185,6583,961.0,chevrolet,captiva,2009,jeep,1,diesel,2.0,51480.0,4.0,automatic,Front,black,4,0,1.0,1,0
9186,392,2109.1000000000004,nissan,maxima,2001,sedan,1,petrol,3.0,343306.2,6.0,automatic,Front,white,12,0,9.0,1,0
9187,22580,0.0,chrysler,300 limited,2011,sedan,1,petrol,3.41,130000.0,6.0,tiptronic,Rear,black,6,0,3.0,1,0
9188,24775,0.0,mercedes-benz,cls 55 amg,2006,sedan,1,petrol,3.41,180000.0,8.0,tiptronic,Rear,grey,8,0,5.0,1,0
9189,51746,0.0,bmw,535 i,2014,sedan,1,petrol,3.0,53065.0,6.0,tiptronic,Rear,silver,12,0,1.0,1,0
9190,392,761.0,toyota,prius,2010,hatchback,1,hybrid,1.8,267165.0,4.0,automatic,Front,white,12,0,7.0,1,0
9191,18211,528.0,hyundai,i30,2014,hatchback,1,diesel,1.6,208791.0,4.0,automatic,Front,white,4,0,6.0,1,0
9192,8311,966.0,dodge,caliber,2009,sedan,0,petrol,2.0,240000.0,4.0,automatic,Front,black,8,0,6.0,1,0
9193,54568,1360.0,lexus,gx 470,2013,jeep,1,petrol,3.41,202651.0,8.0,automatic,4x4,black,0,0,5.0,1,0
9194,251,607.0,toyota,camry,2019,jeep,1,hybrid,2.5,56834.0,4.0,automatic,Front,black,12,0,1.0,1,0
9195,29479,1058.0,toyota,highlander,2012,jeep,1,hybrid,3.41,205250.0,6.0,automatic,4x4,silver,12,0,5.0,1,0
9196,10976,0.0,toyota,prius,2006,hatchback,1,hybrid,1.5,168000.0,4.0,variator,Front,carnelian red,10,0,4.0,1,0
9197,10663,765.0,hyundai,sonata,2015,sedan,1,lpg,2.0,343047.0,4.0,automatic,Front,silver,4,0,9.0,1,0
9198,3293,530.0,nissan,juke,2013,jeep,1,petrol,1.6,153888.0,4.0,automatic,4x4,white,0,0,4.0,1,0
9199,627,640.0,volkswagen,jetta,2013,sedan,1,diesel,2.0,142515.0,4.0,automatic,Front,white,12,0,4.0,1,0
9200,26030,749.0,hyundai,tucson,2014,jeep,1,petrol,2.4,70000.0,4.0,tiptronic,4x4,grey,6,0,2.0,1,0
9201,251,650.0,chevrolet,cruze,2016,sedan,1,petrol,1.4,133346.0,4.0,automatic,Front,brown,12,0,3.0,1,0
9202,6899,0.0,opel,astra,1998,universal,0,cng,1.6,256000.0,4.0,manual,Front,silver,4,0,7.0,1,0
9203,14113,0.0,volkswagen,passat 2.0 tfsi,2007,sedan,1,petrol,2.0,197548.0,4.0,automatic,Front,grey,12,0,5.0,1,0
9204,627,1055.0,mercedes-benz,c 300,2013,sedan,1,petrol,3.41,105014.0,6.0,automatic,4x4,black,12,0,3.0,1,0
9205,15681,585.0,hyundai,elantra,2013,sedan,0,petrol,1.8,131638.0,4.0,automatic,Front,golden,0,0,3.0,1,0
9206,7840,0.0,nissan,teana,2005,sedan,0,petrol,2.4,74400.0,6.0,automatic,Front,silver,6,0,2.0,0,1
9207,15681,640.0,hyundai,sonata,2013,sedan,1,lpg,2.0,113000.0,4.0,tiptronic,Front,silver,4,0,3.0,1,0
9208,5488,0.0,toyota,vitz,2000,hatchback,1,petrol,1.0,0.0,4.0,automatic,Front,silver,2,0,0.0,0,1
9209,59586,1104.0,bmw,x5,2015,jeep,1,petrol,3.0,143000.0,6.0,tiptronic,4x4,blue,16,0,4.0,1,0
9210,6586,609.0,toyota,camry,2018,sedan,1,hybrid,2.5,272781.0,4.0,automatic,Front,black,12,0,7.0,1,0
9211,21482,585.0,toyota,prius,2013,sedan,0,hybrid,1.8,123000.0,4.0,automatic,Front,black,0,0,3.0,1,0
9212,16621,0.0,toyota,prius,2010,hatchback,0,hybrid,1.8,120000.0,4.0,automatic,Front,silver,4,0,3.0,1,0
9213,10349,1267.0,toyota,aqua,2013,hatchback,0,hybrid,1.5,77000.0,4.0,automatic,Front,black,10,0,2.0,0,1
9214,4704,0.0,opel,astra,1998,sedan,0,petrol,1.6,11111.0,4.0,manual,Front,white,4,0,0.0,1,0
9215,250,0.0,toyota,land cruiser prado,2015,jeep,0,diesel,3.0,80000.0,4.0,automatic,4x4,black,8,0,2.0,1,0
9216,14909,765.0,hyundai,sonata,2015,sedan,1,lpg,2.0,283593.0,4.0,automatic,Front,silver,4,0,8.0,1,0
9217,3763,0.0,opel,vectra,1997,goods wagon,0,petrol,1.6,111111.0,4.0,manual,Front,grey,2,0,3.0,1,0
9218,21326,781.0,toyota,camry,2012,sedan,1,petrol,2.5,12300.0,4.0,tiptronic,Front,black,12,0,0.0,1,0
9219,20266,531.0,hyundai,elantra,2012,sedan,1,petrol,1.6,106400.0,4.0,automatic,Front,silver,4,0,3.0,1,0
9220,57108,971.0,ssangyong,rexton,2016,jeep,1,diesel,2.2,55510.0,4.0,automatic,Front,white,4,0,1.0,1,0
9221,27598,0.0,toyota,land cruiser,2002,jeep,1,petrol,3.41,196000.0,8.0,automatic,4x4,grey,4,0,5.0,1,0
9222,2744,751.0,hyundai,sonata,2013,sedan,1,hybrid,2.4,126690.0,4.0,automatic,Front,silver,0,0,3.0,1,0
9223,10036,0.0,mitsubishi,montero,2000,jeep,1,cng,3.41,22300.0,6.0,tiptronic,4x4,white,8,0,0.0,1,0
9224,5018,1282.0,chevrolet,captiva,2007,jeep,1,diesel,2.0,54647.0,4.0,automatic,Front,white,4,0,1.0,1,0
9225,11604,489.0,chevrolet,spark,2016,sedan,1,petrol,1.0,33492.0,4.0,automatic,Front,white,4,0,0.0,1,0
9226,6429,1946.0,audi,rs6,2017,sedan,1,petrol,3.41,34483.0,8.0,automatic,4x4,grey,12,0,1.0,1,0
9227,16621,915.0,bmw,x5,2014,jeep,1,diesel,3.0,110715.0,6.0,automatic,4x4,white,0,0,3.0,1,0
9228,17634,836.0,hyundai,tucson,2010,jeep,1,diesel,2.0,149800.0,4.0,automatic,Front,blue,4,0,4.0,1,0
